sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,source_run_id,source_run_sample_index
149,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/duplicatedvaluescheck.java,DuplicatedValuesCheck,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\39195736\TestClasses_39195736_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/021_39195736_5ebd9ad4/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/DuplicatedValuesCheck_RBL4_5ebd9ad4Test.java:[32,58] cannot find symbol - symbol: method of(org.sonar.plugins.jproperties.api.tree.PropertyTree,org.sonar.plugins.jproperties.api.tree.PropertyTree) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/021_39195736_5ebd9ad4/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/DuplicatedValuesCheck_RBL4_5ebd9ad4Test.java:[45,58] cannot find symbol - symbol: method of(org.sonar.plugins.jproperties.api.tree.PropertyTree,org.sonar.plugins.jproperties.api.tree.PropertyTree) - location: interface java.util.List - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/021_39195736_5ebd9ad4/compiledrepos/39195736/jproperties-checks/src/test/java/org/sonar/jproperties/checks/generic/DuplicatedValuesCheck_RBL4_5ebd9ad4Test.java:[60,58] cannot find symbol - symbol: method of(org.sonar.plugins.",20260724_022225_resume240,21
149,39195736,39195736:jproperties-checks/src/main/java/org/sonar/jproperties/checks/generic/duplicatedvaluescheck.java,DuplicatedValuesCheck,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\39195736\TestClasses_39195736_evosuite.failed,"class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '39195736' ---- Processing project: 39195736, module: jproperties-checks [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 39195736_jproperties-checks is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the DuplicatedValuesCheck class --//loading maven execution..// Test classes: -Dtest=org.sonar.jproperties.checks.generic.DuplicatedValuesCheck_RBL4_5ebd9ad4Test Package command completed for 39195736_",20260724_022225_resume240,21
150,66303306,66303306:web/src/main/java/com/bazaarvoice/emodb/web/settings/settingsmanager.java,SettingsManager,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '66303306' ---- Processing project: 66303306, module: web [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 66303306_web is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the SettingsManager class --//loading maven execution..// Test classes: -Dtest=com.",pilot60_resume_20260724_083102,37
151,66303306,66303306:web/src/main/java/com/bazaarvoice/emodb/web/partition/partitionawareservicefactory.java,PartitionAwareServiceFactory,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/147_66303306_e6c37a47/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/partition/PartitionAwareServiceFactory_RBL4_e6c37a47Test.java:[35,31] com.bazaarvoice.emodb.common.dropwizard.healthcheck.HealthCheckRegistry is abstract; cannot be instantiated - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/147_66303306_e6c37a47/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/partition/PartitionAwareServiceFactory_RBL4_e6c37a47Test.java:[83,28] cannot find symbol - symbol: method register(java.lang.String,<anonymous com.codahale.metrics.health.HealthCheck>) - location: variable healthCheckRegistry of type com.bazaarvoice.emodb.common.dropwizard.healthcheck.HealthCheckRegistry - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/147_66303306_e6c37a47/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/partition/PartitionAwareServiceFactory_RBL4_e6c37a47Test.java:[110,29] cannot find symbol - symbol: class ClientHandlerException - location: class com.bazaarvoice.emodb.web",20260724_022225_resume240,147
153,61565876,61565876:injector/src/main/java/ch/jalu/injector/utils/injectorutils.java,InjectorUtils,gpt,gpt-4o-mini-2024-07-18,pit_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,for the InjectorUtils class --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.utils.InjectorUtils_RBL4Test_32d528d0 -------------------- The following general errors were encountered during the Maven build: - Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project injector: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Coverage generation minion exited abnormally! (UNKNOWN_ERROR) - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM : Java HotSpot(TM) 64-Bit Server VM - Vendor : Oracle Corporation - Version : 25.172-b11 - Uptime : 18619 - Input -> - 1 : -Dclassworlds.conf=C:\Program Files\Apache\maven\bin\m2.conf - 2 : -Dmaven.home=C:\Program Files\Apache\maven - 3 : -Dlibrary.jansi.path=C:\Program Files\Apache\maven\lib\jansi-native - 4 : -Dmaven.multiModuleProjectDirectory=D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\029_61565876_32d528d0\compiledrepos\61565876\injector - BootClassPathSupported : true - - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM :,pilot60_resume_20260724_083102,29
153,61565876,61565876:injector/src/main/java/ch/jalu/injector/utils/injectorutils.java,InjectorUtils,evosuite,evosuite,pit_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,for the InjectorUtils class --//loading maven execution..// Test classes: -Dtest=ch.jalu.injector.utils.InjectorUtils_RBL4Test_32d528d0 -------------------- The following general errors were encountered during the Maven build: - Failed to execute goal org.pitest:pitest-maven:1.16.0:mutationCoverage (default-cli) on project injector: Execution default-cli of goal org.pitest:pitest-maven:1.16.0:mutationCoverage failed: Coverage generation minion exited abnormally! (UNKNOWN_ERROR) - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM : Java HotSpot(TM) 64-Bit Server VM - Vendor : Oracle Corporation - Version : 25.172-b11 - Uptime : 18619 - Input -> - 1 : -Dclassworlds.conf=C:\Program Files\Apache\maven\bin\m2.conf - 2 : -Dmaven.home=C:\Program Files\Apache\maven - 3 : -Dlibrary.jansi.path=C:\Program Files\Apache\maven\lib\jansi-native - 4 : -Dmaven.multiModuleProjectDirectory=D:\A_ThucNghiem\scripts_v2\workspaces\pilot60_resume_20260724_083102\029_61565876_32d528d0\compiledrepos\61565876\injector - BootClassPathSupported : true - - - Please copy and paste the information and the complete stacktrace below when reporting an issue - VM :,pilot60_resume_20260724_083102,29
154,60578004,60578004:elastic-jobx-core/src/main/java/com/dangdang/ddframe/job/internal/sharding/shardingservice.java,ShardingService,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\60578004\TestClasses_60578004_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/108_60578004_724aba58/compiledrepos/60578004/elastic-jobx-core/src/test/java/com/dangdang/ddframe/job/internal/sharding/ShardingService_RBL4_724aba58Test.java:[61,29] localHostService has private access in com.dangdang.ddframe.job.internal.sharding.ShardingService - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/108_60578004_724aba58/compiledrepos/60578004/elastic-jobx-core/src/test/java/com/dangdang/ddframe/job/internal/sharding/ShardingService_RBL4_724aba58Test.java:[74,29] localHostService has private access in com.dangdang.ddframe.job.internal.sharding.ShardingService",20260724_022225_resume240,108
155,41627638,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/wordladder/solution.java,Solution,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\41627638\TestClasses_41627638_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\036_41627638_5af78817\compiledrepos\41627638\leetcode\battleships-in-a-board; tasks=test,jacocoTestReport; The following general errors were encountered during the Gradle build: - :compileTestJava FAILED - - BUILD FAILED - - Total time: 8.578 secs",20260724_022225_resume240,36
155,41627638,41627638:leetcode/battleships-in-a-board/src/main/java/com/github/wordladder/solution.java,Solution,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\41627638\TestClasses_41627638_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '41627638' ---- Processing project: 41627638, module: leetcode/battleships-in-a-board [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 41627638_leetcode/battleships-in-a-board is a Gradle project ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed correctly for the Solution class An err",20260724_022225_resume240,36
156,48046454,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/skewreductionpolicy.java,SkewReductionPolicy,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\48046454\TestClasses_48046454_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '48046454' ---- Processing project: 48046454, module: hazelcast-jet-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apa",pilot60_resume_20260724_083102,21
156,48046454,48046454:hazelcast-jet-core/src/main/java/com/hazelcast/jet/impl/util/skewreductionpolicy.java,SkewReductionPolicy,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\48046454\TestClasses_48046454_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '48046454' ---- Processing project: 48046454, module: hazelcast-jet-core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 48046454_hazelcast-jet-core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// [RBL4] EvoSuite classpath skipped: non-jar classpath entry: C:\Users\admin\.m2\repository\org\apa",pilot60_resume_20260724_083102,21
